(-0.9, -4.3)[[-1.         -1.75458695 26.17221825  6.27090468]]
(-0.9, -4.2)[[-1.         -1.7600643  25.61471789  6.24267392]]
(-0.9, -4.1)[[-1.         -1.76559048 25.06873918  6.21522013]]
(-0.9, -4.0)[[-1.         -1.77116254 24.5343379   6.18857476]]
(-0.9, -3.9)[[-1.         -1.77677718 24.01157196  6.16277066]]
(-0.9, -3.8)[[-1.         -1.78243074 23.50050145  6.13784211]]
(-0.9, -3.7)[[-1.         -1.78811912 23.00118869  6.11382482]]
(-0.9, -3.6)[[-1.         -1.79383782 22.51369826  6.09075606]]
(-0.9, -3.5)[[-1.         -1.79958189 22.03809701  6.06867462]]
(-0.9, -3.4)[[-1.         -1.80534588 21.57445414  6.0476209 ]]
(-0.9, -3.3)[[-1.         -1.81112386 21.12284115  6.02763693]]
(-0.9, -3.2)[[-1.         -1.81690938 20.68333188  6.00876637]]
(-0.9, -3.1)[[-1.         -1.82269544 20.25600249  5.9910546 ]]
(-0.9, -3.0)[[-1.         -1.82847449 19.8409314   5.97454866]]
(-0.9, -2.9)[[-1.         -1.83423842 19.43819933  5.9592973 ]]
(-0.9, -2.8)[[-1.         -1.83997851 19.04788915  5.94535094]]
(-0.9, -2.7)[[-1.         -1.84568546 18.67008587  5.93276171]]
(-0.9, -2.6)[[-1.         -1.85134941 18.3048765   5.92158336]]
(-0.9, -2.5)[[-1.         -1.85695985 17.95234994  5.91187121]]
(-0.9, -2.4)[[-1.         -1.86250575 17.61259681  5.90368216]]
(-0.9, -2.3)[[-1.         -1.86797548 17.28570931  5.89707448]]
(-0.9, -2.2)[[-1.         -1.87335688 16.97178096  5.8921078 ]]
(-0.9, -2.1)[[-1.         -1.8786373  16.67090639  5.88884294]]
(-0.9, -2.0)[[-1.         -1.8838036  16.38318105  5.88734173]]
(-0.9, -1.9)[[-1.         -1.88884227 16.10870089  5.88766681]]
(-0.9, -1.8)[[-1.         -1.89373941 15.84756203  5.88988148]]
(-0.9, -1.7)[[-1.         -1.89848087 15.59986034  5.89404933]]
(-0.9, -1.6)[[-1.         -1.90305229 15.36569106  5.90023404]]
(-0.9, -1.5)[[-1.         -1.90743923 15.14514831  5.90849904]]
(-0.9, -1.4)[[-1.         -1.91162723 14.9383246   5.91890711]]
(-0.9, -1.3)[[-1.         -1.91560194 14.74531031  5.93152007]]
(-0.9, -1.2)[[-1.         -1.91934925 14.56619314  5.94639829]]
(-0.9, -1.1)[[-1.         -1.92285538 14.40105756  5.96360031]]
(-0.9, -1.0)[[-1.         -1.92610704 14.24998416  5.98318236]]
(-0.9, -0.9)[[-1.         -1.92909154 14.11304913  6.00519789]]
(-0.9, -0.8)[[-1.         -1.93179691 13.99032361  6.02969711]]
(-0.9, -0.7)[[-1.         -1.93421205 13.88187315  6.05672648]]
(-0.9, -0.6)[[-1.         -1.93632683 13.7877571   6.08632831]]
(-0.9, -0.5)[[-1.         -1.93813223 13.70802812  6.11854024]]
(-0.9, -0.4)[[-1.         -1.93962041 13.64273166  6.15339493]]
(-0.9, -0.3)[[-1.         -1.94078483 13.59190555  6.19091962]]
(-0.9, -0.2)[[-1.         -1.94162031 13.55557961  6.23113582]]
(-0.9, -0.1)[[-1.         -1.9421231  13.53377538  6.2740591 ]]
(-0.9, 0.0)[[-1.         -1.94229096 13.52650585  6.31969889]]
(-0.9, 0.1)[[-1.         -1.9421231  13.53377538  6.36805833]]
(-0.9, 0.2)[[-1.         -1.94162031 13.55557961  6.41913427]]
(-0.9, 0.3)[[-1.         -1.94078483 13.59190555  6.4729173 ]]
(-0.9, 0.4)[[-1.         -1.93962041 13.64273166  6.52939185]]
(-0.9, 0.5)[[-1.         -1.93813223 13.70802812  6.58853639]]
(-0.9, 0.6)[[-1.         -1.93632683 13.7877571   6.65032368]]
(-0.9, 0.7)[[-1.         -1.93421205 13.88187315  6.71472109]]
(-0.9, 0.8)[[-1.         -1.93179691 13.99032361  6.78169094]]
(-0.9, 0.9)[[-1.         -1.92909154 14.11304913  6.85119096]]
(-0.9, 1.0)[[-1.         -1.92610704 14.24998416  6.92317465]]
(-0.9, 1.1)[[-1.         -1.92285538 14.40105756  6.99759183]]
(-0.9, 1.2)[[-1.         -1.91934925 14.56619314  7.07438904]]
(-0.9, 1.3)[[-1.         -1.91560194 14.74531031  7.15351005]]
(-0.9, 1.4)[[-1.         -1.91162723 14.9383246   7.23489632]]
(-0.9, 1.5)[[-1.         -1.90743923 15.14514831  7.31848748]]
(-0.9, 1.6)[[-1.         -1.90305229 15.36569106  7.40422171]]
(-0.9, 1.7)[[-1.         -1.89848087 15.59986034  7.49203622]]
(-0.9, 1.8)[[-1.         -1.89373941 15.84756203  7.5818676 ]]
(-0.9, 1.9)[[-1.         -1.88884227 16.10870089  7.67365217]]
(-0.9, 2.0)[[-1.         -1.8838036  16.38318105  7.76732631]]
(-0.9, 2.1)[[-1.         -1.8786373  16.67090639  7.86282675]]
(-0.9, 2.2)[[-1.         -1.87335688 16.97178096  7.96009084]]
(-0.9, 2.3)[[-1.         -1.86797548 17.28570931  8.05905675]]
(-0.9, 2.4)[[-1.         -1.86250575 17.61259681  8.15966366]]
(-0.9, 2.5)[[-1.         -1.85695985 17.95234994  8.26185194]]
(-0.9, 2.6)[[-1.         -1.85134941 18.3048765   8.36556331]]
(-0.9, 2.7)[[-1.         -1.84568546 18.67008587  8.4707409 ]]
(-0.9, 2.8)[[-1.         -1.83997851 19.04788915  8.57732936]]
(-0.9, 2.9)[[-1.         -1.83423842 19.43819933  8.68527494]]
(-0.9, 3.0)[[-1.         -1.82847449 19.8409314   8.79452554]]
(-0.9, 3.1)[[-1.         -1.82269544 20.25600249  8.90503071]]
(-0.9, 3.2)[[-1.         -1.81690938 20.68333188  9.01674171]]
(-0.9, 3.3)[[-1.         -1.81112386 21.12284115  9.12961149]]
(-0.9, 3.4)[[-1.         -1.80534588 21.57445414  9.24359469]]
(-0.9, 3.5)[[-1.         -1.79958189 22.03809701  9.35864764]]
(-0.9, 3.6)[[-1.         -1.79383782 22.51369826  9.47472831]]
(-0.9, 3.7)[[-1.         -1.78811912 23.00118869  9.5917963 ]]
(-0.9, 3.8)[[-1.         -1.78243074 23.50050145  9.70981281]]
(-0.9, 3.9)[[-1.         -1.77677718 24.01157196  9.8287406 ]]
(-0.9, 4.0)[[-1.         -1.77116254 24.5343379   9.94854392]]
(-0.9, 4.1)[[-1.         -1.76559048 25.06873918 10.06918852]]
(-0.9, 4.2)[[-1.         -1.7600643  25.61471789 10.19064155]]
(-0.9, 4.3)[[-1.         -1.75458695 26.17221825 10.31287154]]
(-0.9, 4.4)[[-1.         -1.74916102 26.74118656 10.43584835]]
(-0.9, 4.5)[[-1.         -1.7437888  27.32157118 10.55954313]]
(-0.9, 4.6)[[-1.         -1.73847231 27.91332239 10.68392825]]
(-0.9, 4.7)[[-1.         -1.73321329 28.51639244 10.80897726]]
(-0.9, 4.8)[[-1.         -1.7280132  29.13073538 10.93466486]]
(-0.9, 4.9)[[-1.         -1.72287333 29.7563071  11.06096683]]
(-0.9, 5.0)[[-1.         -1.7177947  30.39306519 11.18785999]]
(-0.9, 5.1)[[-1.         -1.71277817 31.04096895 11.31532217]]
(-0.9, 5.2)[[-1.         -1.70782442 31.69997926 11.44333215]]
(-0.9, 5.3)[[-1.         -1.70293395 32.37005857 11.57186964]]
(-0.9, 5.4)[[-1.         -1.69810712 33.05117084 11.7009152 ]]
(-0.9, 5.5)[[-1.         -1.69334416 33.74328146 11.83045024]]
(-0.9, 5.6)[[-1.         -1.68864516 34.44635719 11.96045698]]
(-0.9, 5.7)[[-1.         -1.68401011 35.16036615 12.09091838]]
(-0.9, 5.8)[[-1.         -1.67943889 35.88527772 12.22181814]]
(-0.9, 5.9)[[-1.         -1.6749313  36.62106251 12.35314066]]
(-0.9, 6.0)[[-1.         -1.67048705 37.3676923  12.48487098]]
(-0.9, 6.1)[[-1.         -1.66610578 38.12514001 12.61699479]]
(-0.9, 6.2)[[-1.         -1.66178705 38.89337964 12.74949839]]
(-0.9, 6.3)[[-1.         -1.65753038 39.67238622 12.88236864]]
(-0.9, 6.4)[[-1.         -1.65333522 40.46213578 13.01559295]]
(-0.9, 6.5)[[-1.         -1.64920098 41.26260529 13.14915927]]
(-0.9, 6.6)[[-1.         -1.64512705 42.07377265 13.28305603]]
(-0.9, 6.7)[[-1.         -1.64111275 42.89561661 13.41727213]]
(-0.9, 6.8)[[-1.         -1.6371574  43.72811678 13.55179696]]
(-0.9, 6.9)[[-1.         -1.63326026 44.57125356 13.68662031]]
(-0.9, 7.0)[[-1.         -1.6294206  45.4250081  13.82173238]]
(-0.9, 7.1)[[-1.         -1.62563766 46.28936232 13.9571238 ]]
(-0.9, 7.2)[[-1.         -1.62191065 47.1642988  14.09278555]]
(-0.9, 7.3)[[-1.         -1.61823879 48.04980082 14.22870896]]
(-0.9, 7.4)[[-1.         -1.61462127 48.94585229 14.36488573]]
(-0.9, 7.5)[[-1.         -1.6110573  49.85243776 14.50130787]]
(-0.9, 7.6)[[-1.         -1.60754605 50.76954233 14.63796771]]
(-0.9, 7.7)[[-1.         -1.60408671 51.69715169 14.77485786]]
(-0.9, 7.8)[[-1.         -1.60067846 52.63525207 14.91197124]]
(-0.9, 7.9)[[-1.         -1.59732049 53.58383021 15.04930104]]
(-0.9, 8.0)[[-1.         -1.59401197 54.54287336 15.18684068]]
(-0.8, -8.0)[[-1.         -1.53951925 41.65632468  5.95978593]]
(-0.8, -7.9)[[-1.         -1.54328459 41.02605841  5.93664841]]
(-0.8, -7.8)[[-1.         -1.54709908 40.40238462  5.9137211 ]]
(-0.8, -7.7)[[-1.         -1.55096324 39.78531593  5.89100993]]
(-0.8, -7.6)[[-1.         -1.55487762 39.17486545  5.86852105]]
(-0.8, -7.5)[[-1.         -1.55884271 38.57104673  5.84626084]]
(-0.8, -7.4)[[-1.         -1.56285902 37.97387385  5.82423589]]
(-0.8, -7.3)[[-1.         -1.56692699 37.38336141  5.80245304]]
(-0.8, -7.2)[[-1.         -1.57104709 36.79952454  5.78091935]]
(-0.8, -7.1)[[-1.         -1.57521971 36.22237894  5.75964215]]
(-0.8, -7.0)[[-1.         -1.57944525 35.65194091  5.73862903]]
(-0.8, -6.9)[[-1.         -1.58372404 35.08822733  5.71788786]]
(-0.8, -6.8)[[-1.         -1.58805639 34.53125575  5.69742676]]
(-0.8, -6.7)[[-1.         -1.59244257 33.98104435  5.6772542 ]]
(-0.8, -6.6)[[-1.         -1.59688279 33.437612    5.6573789 ]]
(-0.8, -6.5)[[-1.         -1.60137722 32.9009783   5.63780995]]
(-0.8, -6.4)[[-1.         -1.60592595 32.37116357  5.61855673]]
(-0.8, -6.3)[[-1.         -1.61052904 31.84818889  5.59962898]]
(-0.8, -6.2)[[-1.         -1.61518646 31.33207616  5.5810368 ]]
(-0.8, -6.1)[[-1.         -1.6198981  30.8228481   5.56279065]]
(-0.8, -6.0)[[-1.         -1.62466378 30.32052826  5.54490139]]
(-0.8, -5.9)[[-1.         -1.62948325 29.82514111  5.52738026]]
(-0.8, -5.8)[[-1.         -1.63435613 29.33671202  5.51023893]]
(-0.8, -5.7)[[-1.         -1.63928195 28.85526732  5.49348948]]
(-0.8, -5.6)[[-1.         -1.64426013 28.38083432  5.47714445]]
(-0.8, -5.5)[[-1.         -1.64928998 27.91344137  5.46121683]]
(-0.8, -5.4)[[-1.         -1.65437068 27.45311784  5.44572009]]
(-0.8, -5.3)[[-1.         -1.65950124 26.99989422  5.43066819]]
(-0.8, -5.2)[[-1.         -1.66468056 26.5538021   5.4160756 ]]
(-0.8, -5.1)[[-1.         -1.66990737 26.11487424  5.40195731]]
(-0.8, -5.0)[[-1.         -1.67518021 25.68314458  5.38832886]]
(-0.8, -4.9)[[-1.         -1.68049747 25.2586483   5.37520634]]
(-0.8, -4.8)[[-1.         -1.68585733 24.84142183  5.36260642]]
(-0.8, -4.7)[[-1.         -1.69125776 24.4315029   5.35054636]]
(-0.8, -4.6)[[-1.         -1.69669652 24.02893056  5.33904403]]
(-0.8, -4.5)[[-1.         -1.70217115 23.6337452   5.32811793]]
(-0.8, -4.4)[[-1.         -1.70767892 23.24598861  5.31778718]]
(-0.8, -4.3)[[-1.         -1.71321686 22.86570399  5.30807157]]
(-0.8, -4.2)[[-1.         -1.71878173 22.49293595  5.29899156]]
(-0.8, -4.1)[[-1.         -1.72437002 22.12773057  5.29056826]]
(-0.8, -4.0)[[-1.         -1.7299779  21.77013539  5.28282352]]
(-0.8, -3.9)[[-1.         -1.73560124 21.42019944  5.27577984]]
(-0.8, -3.8)[[-1.         -1.7412356  21.07797322  5.26946045]]
(-0.8, -3.7)[[-1.         -1.74687619 20.74350873  5.26388931]]
(-0.8, -3.6)[[-1.         -1.7525179  20.41685946  5.25909107]]
(-0.8, -3.5)[[-1.         -1.75815525 20.09808037  5.2550911 ]]
(-0.8, -3.4)[[-1.         -1.76378241 19.78722787  5.25191549]]
(-0.8, -3.3)[[-1.         -1.76939318 19.48435979  5.24959102]]
(-0.8, -3.2)[[-1.         -1.77498098 19.18953538  5.24814519]]
(-0.8, -3.1)[[-1.         -1.78053886 18.90281521  5.24760615]]
(-0.8, -3.0)[[-1.         -1.7860595  18.62426112  5.24800272]]
(-0.8, -2.9)[[-1.         -1.79153521 18.35393618  5.24936434]]
(-0.8, -2.8)[[-1.         -1.79695792 18.0919046   5.25172106]]
(-0.8, -2.7)[[-1.         -1.80231921 17.83823158  5.25510347]]
(-0.8, -2.6)[[-1.         -1.80761031 17.59298327  5.25954267]]
(-0.8, -2.5)[[-1.         -1.81282211 17.35622659  5.26507023]]
(-0.8, -2.4)[[-1.         -1.81794521 17.12802911  5.27171809]]
(-0.8, -2.3)[[-1.         -1.82296991 16.90845887  5.27951852]]
(-0.8, -2.2)[[-1.         -1.82788625 16.69758421  5.28850401]]
(-0.8, -2.1)[[-1.         -1.83268407 16.49547357  5.29870721]]
(-0.8, -2.0)[[-1.         -1.83735301 16.30219529  5.31016082]]
(-0.8, -1.9)[[-1.         -1.84188257 16.11781737  5.32289747]]
(-0.8, -1.8)[[-1.         -1.84626216 15.9424072   5.3369496 ]]
(-0.8, -1.7)[[-1.         -1.85048117 15.77603134  5.35234936]]
(-0.8, -1.6)[[-1.         -1.854529   15.6187552   5.36912842]]
(-0.8, -1.5)[[-1.         -1.85839512 15.47064279  5.3873179 ]]
(-0.8, -1.4)[[-1.         -1.86206916 15.33175638  5.40694813]]
(-0.8, -1.3)[[-1.         -1.86554097 15.20215621  5.42804858]]
(-0.8, -1.2)[[-1.         -1.86880068 15.0819002   5.45064763]]
(-0.8, -1.1)[[-1.         -1.87183877 14.97104357  5.47477245]]
(-0.8, -1.0)[[-1.         -1.87464615 14.86963858  5.50044878]]
(-0.8, -0.9)[[-1.         -1.87721424 14.7777342   5.52770083]]
(-0.8, -0.8)[[-1.         -1.87953502 14.69537579  5.55655107]]
(-0.8, -0.7)[[-1.         -1.88160112 14.62260484  5.58702011]]
(-0.8, -0.6)[[-1.         -1.88340584 14.55945864  5.61912649]]
(-0.8, -0.5)[[-1.         -1.88494328 14.50597011  5.65288662]]
(-0.8, -0.4)[[-1.         -1.88620832 14.4621675   5.68831461]]
(-0.8, -0.3)[[-1.         -1.88719672 14.42807419  5.72542214]]
(-0.8, -0.2)[[-1.         -1.88790514 14.40370858  5.76421841]]
(-0.8, -0.1)[[-1.         -1.88833116 14.38908389  5.80471006]]
(-0.8, 0.0)[[-1.         -1.88847333 14.38420811  5.84690107]]
(-0.8, 0.1)[[-1.         -1.88833116 14.38908389  5.89079279]]
(-0.8, 0.2)[[-1.         -1.88790514 14.40370858  5.93638388]]
(-0.8, 0.3)[[-1.         -1.88719672 14.42807419  5.98367033]]
(-0.8, 0.4)[[-1.         -1.88620832 14.4621675   6.03264553]]
(-0.8, 0.5)[[-1.         -1.88494328 14.50597011  6.08330028]]
(-0.8, 0.6)[[-1.         -1.88340584 14.55945864  6.13562288]]
(-0.8, 0.7)[[-1.         -1.88160112 14.62260484  6.18959922]]
(-0.8, 0.8)[[-1.         -1.87953502 14.69537579  6.24521292]]
(-0.8, 0.9)[[-1.         -1.87721424 14.7777342   6.30244541]]
(-0.8, 1.0)[[-1.         -1.87464615 14.86963858  6.36127609]]
(-0.8, 1.1)[[-1.         -1.87183877 14.97104357  6.42168249]]
(-0.8, 1.2)[[-1.         -1.86880068 15.0819002   6.48364041]]
(-0.8, 1.3)[[-1.         -1.86554097 15.20215621  6.54712408]]
(-0.8, 1.4)[[-1.         -1.86206916 15.33175638  6.61210636]]
(-0.8, 1.5)[[-1.         -1.85839512 15.47064279  6.67855886]]
(-0.8, 1.6)[[-1.         -1.854529   15.6187552   6.74645212]]
(-0.8, 1.7)[[-1.         -1.85048117 15.77603134  6.81575578]]
(-0.8, 1.8)[[-1.         -1.84626216 15.9424072   6.88643876]]
(-0.8, 1.9)[[-1.         -1.84188257 16.11781737  6.95846936]]
(-0.8, 2.0)[[-1.         -1.83735301 16.30219529  7.03181544]]
(-0.8, 2.1)[[-1.         -1.83268407 16.49547357  7.10644456]]
(-0.8, 2.2)[[-1.         -1.82788625 16.69758421  7.18232409]]
(-0.8, 2.3)[[-1.         -1.82296991 16.90845887  7.25942133]]
(-0.8, 2.4)[[-1.         -1.81794521 17.12802911  7.33770364]]
(-0.8, 2.5)[[-1.         -1.81282211 17.35622659  7.41713851]]
(-0.8, 2.6)[[-1.         -1.80761031 17.59298327  7.49769368]]
(-0.8, 2.7)[[-1.         -1.80231921 17.83823158  7.5793372 ]]
(-0.8, 2.8)[[-1.         -1.79695792 18.0919046   7.66203752]]
(-0.8, 2.9)[[-1.         -1.79153521 18.35393618  7.74576354]]
(-0.8, 3.0)[[-1.         -1.7860595  18.62426112  7.83048464]]
(-0.8, 3.1)[[-1.         -1.78053886 18.90281521  7.91617081]]
(-0.8, 3.2)[[-1.         -1.77498098 19.18953538  8.00279258]]
(-0.8, 3.3)[[-1.         -1.76939318 19.48435979  8.09032114]]
(-0.8, 3.4)[[-1.         -1.76378241 19.78722787  8.17872834]]
(-0.8, 3.5)[[-1.         -1.75815525 20.09808037  8.26798668]]
(-0.8, 3.6)[[-1.         -1.7525179  20.41685946  8.35806938]]
(-0.8, 3.7)[[-1.         -1.74687619 20.74350873  8.44895036]]
(-0.8, 3.8)[[-1.         -1.7412356  21.07797322  8.54060423]]
(-0.8, 3.9)[[-1.         -1.73560124 21.42019944  8.63300634]]
(-0.8, 4.0)[[-1.         -1.7299779  21.77013539  8.72613275]]
(-0.8, 4.1)[[-1.         -1.72437002 22.12773057  8.81996023]]
(-0.8, 4.2)[[-1.         -1.71878173 22.49293595  8.91446625]]
(-0.8, 4.3)[[-1.         -1.71321686 22.86570399  9.009629  ]]
(-0.8, 4.4)[[-1.         -1.70767892 23.24598861  9.10542734]]
(-0.8, 4.5)[[-1.         -1.70217115 23.6337452   9.20184082]]
(-0.8, 4.6)[[-1.         -1.69669652 24.02893056  9.29884966]]
(-0.8, 4.7)[[-1.         -1.69125776 24.4315029   9.39643471]]
(-0.8, 4.8)[[-1.         -1.68585733 24.84142183  9.4945775 ]]
(-0.8, 4.9)[[-1.         -1.68049747 25.2586483   9.59326015]]
(-0.8, 5.0)[[-1.         -1.67518021 25.68314458  9.6924654 ]]
(-0.8, 5.1)[[-1.         -1.66990737 26.11487424  9.79217659]]
(-0.8, 5.2)[[-1.         -1.66468056 26.5538021   9.89237761]]
(-0.8, 5.3)[[-1.         -1.65950124 26.99989422  9.99305293]]
(-0.8, 5.4)[[-1.         -1.65437068 27.45311784 10.09418756]]
(-0.8, 5.5)[[-1.         -1.64928998 27.91344137 10.19576703]]
(-0.8, 5.6)[[-1.         -1.64426013 28.38083432 10.29777738]]
(-0.8, 5.7)[[-1.         -1.63928195 28.85526732 10.40020515]]
(-0.8, 5.8)[[-1.         -1.63435613 29.33671202 10.50303732]]
(-0.8, 5.9)[[-1.         -1.62948325 29.82514111 10.60626139]]
(-0.8, 6.0)[[-1.         -1.62466378 30.32052826 10.70986525]]
(-0.8, 6.1)[[-1.         -1.6198981  30.8228481  10.81383724]]
(-0.8, 6.2)[[-1.         -1.61518646 31.33207616 10.91816611]]
(-0.8, 6.3)[[-1.         -1.61052904 31.84818889 11.02284103]]
(-0.8, 6.4)[[-1.         -1.60592595 32.37116357 11.1278515 ]]
(-0.8, 6.5)[[-1.         -1.60137722 32.9009783  11.23318746]]
(-0.8, 6.6)[[-1.         -1.59688279 33.437612   11.33883914]]
(-0.8, 6.7)[[-1.         -1.59244257 33.98104435 11.44479717]]
(-0.8, 6.8)[[-1.         -1.58805639 34.53125575 11.55105246]]
(-0.8, 6.9)[[-1.         -1.58372404 35.08822733 11.65759629]]
(-0.8, 7.0)[[-1.         -1.57944525 35.65194091 11.7644202 ]]
(-0.8, 7.1)[[-1.         -1.57521971 36.22237894 11.87151605]]
(-0.8, 7.2)[[-1.         -1.57104709 36.79952454 11.97887598]]
(-0.8, 7.3)[[-1.         -1.56692699 37.38336141 12.0864924 ]]
(-0.8, 7.4)[[-1.         -1.56285902 37.97387385 12.19435798]]
(-0.8, 7.5)[[-1.         -1.55884271 38.57104673 12.30246566]]
(-0.8, 7.6)[[-1.         -1.55487762 39.17486545 12.4108086 ]]
(-0.8, 7.7)[[-1.         -1.55096324 39.78531593 12.51938021]]
(-0.8, 7.8)[[-1.         -1.54709908 40.40238462 12.62817411]]
(-0.8, 7.9)[[-1.         -1.54328459 41.02605841 12.73718416]]
(-0.8, 8.0)[[-1.         -1.53951925 41.65632468 12.8464044 ]]
(-0.7, -8.0)[[-1.         -1.47559969 30.91051113  4.63531922]]
(-0.7, -7.9)[[-1.         -1.4801122  30.56456144  4.63003658]]
(-0.7, -7.8)[[-1.         -1.48467387 30.22188681  4.62495589]]
(-0.7, -7.7)[[-1.         -1.489285   29.88250194  4.62008223]]
(-0.7, -7.6)[[-1.         -1.49394584 29.54642201  4.61542087]]
(-0.7, -7.5)[[-1.        -1.4986566 29.2136626  4.6109772]]
(-0.7, -7.4)[[-1.         -1.50341748 28.88423975  4.60675676]]
(-0.7, -7.3)[[-1.         -1.50822864 28.55816997  4.60276527]]
(-0.7, -7.2)[[-1.         -1.51309018 28.23547023  4.59900859]]
(-0.7, -7.1)[[-1.         -1.51800218 27.916158    4.59549277]]
(-0.7, -7.0)[[-1.         -1.52296465 27.60025125  4.592224  ]]
(-0.7, -6.9)[[-1.         -1.52797757 27.28776847  4.58920866]]
(-0.7, -6.8)[[-1.         -1.53304084 26.97872864  4.5864533 ]]
(-0.7, -6.7)[[-1.         -1.53815433 26.67315133  4.58396465]]
(-0.7, -6.6)[[-1.         -1.54331781 26.37105661  4.58174965]]
(-0.7, -6.5)[[-1.         -1.54853102 26.07246516  4.57981538]]
(-0.7, -6.4)[[-1.         -1.5537936  25.77739819  4.57816914]]
(-0.7, -6.3)[[-1.         -1.55910511 25.48587753  4.57681844]]
(-0.7, -6.2)[[-1.         -1.56446502 25.19792561  4.57577094]]
(-0.7, -6.1)[[-1.         -1.56987274 24.91356544  4.57503456]]
(-0.7, -6.0)[[-1.         -1.57532754 24.63282069  4.57461737]]
(-0.7, -5.9)[[-1.         -1.58082862 24.35571564  4.57452767]]
(-0.7, -5.8)[[-1.         -1.58637504 24.08227523  4.57477398]]
(-0.7, -5.7)[[-1.         -1.59196575 23.81252504  4.575365  ]]
(-0.7, -5.6)[[-1.         -1.59759959 23.54649132  4.57630967]]
(-0.7, -5.5)[[-1.         -1.60327525 23.284201    4.57761713]]
(-0.7, -5.4)[[-1.         -1.60899128 23.02568168  4.57929672]]
(-0.7, -5.3)[[-1.         -1.61474608 22.77096163  4.58135803]]
(-0.7, -5.2)[[-1.         -1.62053788 22.52006985  4.58381083]]
(-0.7, -5.1)[[-1.         -1.62636477 22.273036    4.5866651 ]]
(-0.7, -5.0)[[-1.         -1.63222464 22.02989045  4.58993107]]
(-0.7, -4.9)[[-1.         -1.63811519 21.79066427  4.59361913]]
(-0.7, -4.8)[[-1.         -1.64403395 21.55538922  4.59773992]]
(-0.7, -4.7)[[-1.         -1.64997822 21.32409777  4.60230424]]
(-0.7, -4.6)[[-1.         -1.65594509 21.09682308  4.60732313]]
(-0.7, -4.5)[[-1.         -1.66193144 20.87359896  4.61280779]]
(-0.7, -4.4)[[-1.         -1.66793391 20.65445995  4.61876961]]
(-0.7, -4.3)[[-1.         -1.67394889 20.4394412   4.62522019]]
(-0.7, -4.2)[[-1.         -1.67997254 20.22857854  4.63217126]]
(-0.7, -4.1)[[-1.         -1.68600073 20.02190842  4.63963473]]
(-0.7, -4.0)[[-1.         -1.6920291  19.8194679   4.64762266]]
(-0.7, -3.9)[[-1.         -1.69805298 19.62129463  4.65614724]]
(-0.7, -3.8)[[-1.         -1.70406745 19.42742681  4.66522082]]
(-0.7, -3.7)[[-1.         -1.71006729 19.23790317  4.67485581]]
(-0.7, -3.6)[[-1.         -1.71604698 19.05276292  4.68506476]]
(-0.7, -3.5)[[-1.         -1.72200074 18.87204575  4.69586027]]
(-0.7, -3.4)[[-1.         -1.72792245 18.69579172  4.70725503]]
(-0.7, -3.3)[[-1.         -1.73380574 18.52404128  4.71926176]]
(-0.7, -3.2)[[-1.         -1.7396439  18.35683516  4.73189321]]
(-0.7, -3.1)[[-1.         -1.74542997 18.19421435  4.74516211]]
(-0.7, -3.0)[[-1.         -1.75115669 18.03622004  4.75908121]]
(-0.7, -2.9)[[-1.         -1.75681651 17.8828935   4.77366319]]
(-0.7, -2.8)[[-1.         -1.76240162 17.7342761   4.78892067]]
(-0.7, -2.7)[[-1.         -1.76790398 17.59040914  4.80486618]]
(-0.7, -2.6)[[-1.         -1.77331529 17.45133382  4.82151213]]
(-0.7, -2.5)[[-1.         -1.77862702 17.31709115  4.83887079]]
(-0.7, -2.4)[[-1.         -1.78383048 17.18772186  4.85695425]]
(-0.7, -2.3)[[-1.         -1.78891677 17.06326628  4.87577441]]
(-0.7, -2.2)[[-1.         -1.79387688 16.94376429  4.89534293]]
(-0.7, -2.1)[[-1.         -1.79870166 16.82925518  4.91567125]]
(-0.7, -2.0)[[-1.         -1.80338191 16.71977753  4.93677048]]
(-0.7, -1.9)[[-1.         -1.80790837 16.61536918  4.95865146]]
(-0.7, -1.8)[[-1.         -1.81227179 16.51606702  4.98132467]]
(-0.7, -1.7)[[-1.         -1.81646298 16.42190697  5.00480024]]
(-0.7, -1.6)[[-1.         -1.82047281 16.33292379  5.02908789]]
(-0.7, -1.5)[[-1.         -1.82429232 16.24915103  5.05419696]]
(-0.7, -1.4)[[-1.         -1.82791273 16.1706209   5.08013632]]
(-0.7, -1.3)[[-1.         -1.83132549 16.09736411  5.1069144 ]]
(-0.7, -1.2)[[-1.         -1.83452237 16.02940986  5.13453913]]
(-0.7, -1.1)[[-1.         -1.83749545 15.96678562  5.16301794]]
(-0.7, -1.0)[[-1.         -1.84023724 15.90951713  5.19235774]]
(-0.7, -0.9)[[-1.         -1.84274069 15.85762823  5.2225649 ]]
(-0.7, -0.8)[[-1.         -1.84499923 15.8111408   5.25364523]]
(-0.7, -0.7)[[-1.         -1.84700687 15.77007468  5.28560397]]
(-0.7, -0.6)[[-1.         -1.84875819 15.73444755  5.31844577]]
(-0.7, -0.5)[[-1.         -1.85024841 15.70427491  5.35217469]]
(-0.7, -0.4)[[-1.         -1.8514734  15.67956997  5.38679417]]
(-0.7, -0.3)[[-1.         -1.85242977 15.66034364  5.42230706]]
(-0.7, -0.2)[[-1.         -1.85311483 15.64660442  5.45871555]]
(-0.7, -0.1)[[-1.         -1.85352664 15.63835844  5.49602124]]
(-0.7, 0.0)[[-1.         -1.85366404 15.63560937  5.53422507]]
